id,GLOBAL_SCORE
EK202310239480,134.53333333333333
EK202310146467,148.76666666666668
EK202310162597,136.03333333333333
EK202310194862,138.26666666666668
EK202310152448,148.56666666666666
EK202310245431,161.03333333333333
EK202310206822,172.76666666666668
EK202310166559,173.76666666666668
EK202310221701,161.56666666666666
EK202310231403,125.76666666666667
EK202310156027,136.06666666666666
EK202310135956,147.16666666666666
EK202310183176,134.66666666666666
EK202310206055,178.5
EK202310167360,143.03333333333333
EK202310142701,141.83333333333334
EK202310156629,164.43333333333334
EK202310241352,149.3
EK202310123587,151.36666666666667
EK202310003639,142.66666666666666
EK202310158269,146.56666666666666
EK202320007090,155.56666666666666
EK202310111707,135.56666666666666
EK202310104096,146.63333333333333
EK202310235404,126.16666666666667
EK202310108783,135.33333333333334
EK202310116298,132.4
EK202310156281,149.56666666666666
EK202310164483,143.53333333333333
EK202310108212,131.6
EK202310233950,135.0
EK202310157041,138.56666666666666
EK202310104522,138.56666666666666
EK202310175972,148.6
EK202310225965,136.63333333333333
EK202310138403,142.93333333333334
EK202310234452,138.73333333333332
EK202310104614,151.7
EK202310117970,136.86666666666667
EK202310128727,135.1
EK202310190230,133.66666666666666
EK202310201465,149.1
EK202310197534,162.96666666666667
EK202310171846,138.1
EK202310193751,153.9
EK202310242967,134.86666666666667
EK202310112852,170.76666666666668
EK202310132804,150.06666666666666
EK202310127612,147.73333333333332
EK202310136082,178.5
EK202310186665,156.6
EK202310156519,139.0
EK202310108430,149.33333333333334
EK202310164930,142.66666666666666
EK202310153971,170.93333333333334
EK202310129412,131.46666666666667
EK202310124383,139.06666666666666
EK202310215858,148.43333333333334
EK202310104131,138.1
EK202310185040,147.83333333333334
EK202310119251,137.63333333333333
EK202310191724,151.4
EK202310149922,135.93333333333334
EK202310176193,152.76666666666668
EK202310204311,144.7
EK202310248324,159.7
EK202310120496,138.76666666666668
EK202310233548,133.96666666666667
EK202310219178,141.9
EK202310114723,144.46666666666667
EK202310185832,158.66666666666666
EK202310106587,150.2
EK202310239252,137.3
EK202310208710,144.96666666666667
EK202310244056,131.1
EK202310223702,124.1
EK202310236969,148.03333333333333
EK202310196070,154.9
EK202310227710,141.86666666666667
EK202310119702,133.13333333333333
EK202310143351,135.43333333333334
EK202310144967,135.63333333333333
EK202310207097,129.86666666666667
EK202310193281,128.03333333333333
EK202310223068,144.8
EK202310158743,143.93333333333334
EK202310142353,150.13333333333333
EK202310154024,137.4
EK202310136326,144.66666666666666
EK202320006526,156.53333333333333
EK202310240160,140.46666666666667
EK202310230270,147.93333333333334
EK202310209591,142.93333333333334
EK202310201937,143.43333333333334
EK202310138686,134.86666666666667
EK202310125946,140.76666666666668
EK202310112949,148.7
EK202310128660,152.83333333333334
EK202310223565,144.56666666666666
EK202310155372,145.73333333333332
EK202310229467,136.83333333333334
EK202310232289,140.9
EK202310142439,147.96666666666667
EK202310128595,138.33333333333334
EK202310228661,131.0
EK202310220811,138.26666666666668
EK202310104677,147.33333333333334
EK202310108708,149.3
EK202310235044,127.9
EK202310141363,145.0
EK202310174855,152.96666666666667
EK202310154755,141.73333333333332
EK202310157326,145.23333333333332
EK202310228659,131.0
EK202310215026,157.56666666666666
EK202310177129,138.43333333333334
EK202310178830,160.83333333333334
EK202310222959,128.1
EK202320007347,141.56666666666666
EK202310153807,168.06666666666666
EK202310165563,152.43333333333334
EK202310240070,126.06666666666666
EK202310171642,138.6
EK202310221419,137.86666666666667
EK202310210258,140.66666666666666
EK202310108225,144.1
EK202310156515,149.43333333333334
EK202320006021,168.13333333333333
EK202310214746,148.86666666666667
EK202310166648,144.83333333333334
EK202310243041,134.9
EK202310227731,126.6
EK202310118513,125.26666666666667
EK202310240129,156.66666666666666
EK202310140813,148.56666666666666
EK202310181628,142.2
EK202310126085,142.0
EK202310246101,141.6
EK202310113312,141.66666666666666
EK202310217968,132.16666666666666
EK202310213114,141.76666666666668
EK202310219800,144.03333333333333
EK202310184495,152.93333333333334
EK202310119316,137.03333333333333
EK202310180007,142.43333333333334
EK202310199156,136.73333333333332
EK202310177234,152.2
EK202310226743,141.1
EK202310189141,128.96666666666667
EK202320006005,146.1
EK202310227823,141.93333333333334
EK202310174022,143.83333333333334
EK202310134374,138.33333333333334
EK202310200180,128.83333333333334
EK202310161433,155.36666666666667
EK202310121700,138.43333333333334
EK202310237451,138.86666666666667
EK202310192827,145.1
EK202310160428,145.6
EK202310205223,139.63333333333333
EK202310111659,150.8
EK202310218773,134.5
EK202310161247,147.0
EK202310109618,145.93333333333334
EK202310155619,136.6
EK202310135096,151.33333333333334
EK202310188704,146.46666666666667
EK202310198311,162.16666666666666
EK202310138345,129.46666666666667
EK202310187653,142.86666666666667
EK202310223676,159.7
EK202310165688,134.13333333333333
EK202310104779,135.3
EK202320007241,174.46666666666667
EK202310247012,136.96666666666667
EK202310115649,142.26666666666668
EK202310158687,140.13333333333333
EK202310139898,152.03333333333333
EK202310183012,141.83333333333334
EK202310189323,174.5
EK202310236084,152.16666666666666
EK202310187745,138.16666666666666
EK202310213754,147.03333333333333
EK202310207691,133.2
EK202310213360,138.86666666666667
EK202310134511,134.16666666666666
EK202310162421,140.36666666666667
EK202310137854,150.93333333333334
EK202310150901,141.1
EK202310114810,147.73333333333332
EK202310110564,138.0
EK202310188498,132.06666666666666
EK202310122137,126.16666666666667
EK202310234827,137.06666666666666
EK202310123845,161.53333333333333
EK202310117679,146.03333333333333
EK202310226733,134.3
EK202310146806,143.66666666666666
EK202310186532,146.1
EK202310198523,134.06666666666666
EK202310169242,143.6
EK202310189605,144.73333333333332
EK202310177460,141.7
EK202310156053,144.66666666666666
EK202310138997,130.5
EK202310231114,144.9
EK202310147763,141.16666666666666
EK202310119709,140.8
EK202310121129,158.83333333333334
EK202310137901,139.5
EK202310144077,146.26666666666668
EK202310110337,132.56666666666666
EK202310184408,146.1
EK202310215841,132.66666666666666
EK202310157214,151.66666666666666
EK202310193140,130.83333333333334
EK202310216105,138.33333333333334
EK202310246420,143.3
EK202310118424,132.63333333333333
EK202310144290,135.93333333333334
EK202310236171,129.43333333333334
EK202310161913,148.8
EK202310116195,142.3
EK202310140252,134.76666666666668
EK202310238025,147.03333333333333
EK202310146861,130.5
EK202310125756,133.53333333333333
EK202310211082,140.0
EK202310202590,138.23333333333332
EK202310212292,132.66666666666666
EK202310151188,139.26666666666668
EK202310186431,156.23333333333332
EK202310197054,142.43333333333334
EK202310229535,137.26666666666668
EK202310237693,130.93333333333334
EK202310127899,149.86666666666667
EK202310125513,137.63333333333333
EK202310143417,150.43333333333334
EK202310114922,146.4
EK202310185011,153.9
EK202310157380,138.43333333333334
EK202310242841,147.06666666666666
EK202310128764,129.3
EK202310160302,142.03333333333333
EK202310132265,133.9
EK202310142152,135.26666666666668
EK202310184138,142.3
EK202310218922,146.03333333333333
EK202310105732,124.26666666666667
EK202310202421,138.43333333333334
EK202310204745,136.53333333333333
EK202310231651,138.83333333333334
EK202310206373,145.8
EK202310231327,136.9
EK202310129440,144.23333333333332
EK202310229405,143.93333333333334
EK202310233561,132.83333333333334
EK202310141433,155.23333333333332
EK202310164651,149.53333333333333
EK202310201935,150.83333333333334
EK202310184574,126.6
EK202310223915,146.0
EK202310200908,153.23333333333332
EK202310128941,136.1
EK202310186952,176.43333333333334
EK202310193974,152.53333333333333
EK202310169879,158.53333333333333
EK202310172093,131.13333333333333
EK202310184529,134.33333333333334
EK202310230089,141.23333333333332
EK202310181118,150.66666666666666
EK202310204225,146.03333333333333
EK202310112100,127.63333333333334
EK202310222373,144.23333333333332
EK202310182126,141.73333333333332
EK202310169072,139.7
EK202310203100,152.83333333333334
EK202310228065,144.16666666666666
EK202310003374,122.06666666666666
EK202310231993,140.43333333333334
EK202310166999,132.26666666666668
EK202310113561,144.9
EK202310150384,167.03333333333333
EK202310204151,144.7
EK202310243179,154.1
EK202310229664,135.73333333333332
EK202310214850,139.2
EK202310203348,142.7
EK202310146725,131.33333333333334
EK202310134763,136.43333333333334
EK202310145729,158.56666666666666
EK202310246535,153.53333333333333
EK202310141577,138.36666666666667
EK202310216160,135.83333333333334
EK202310116782,138.86666666666667
EK202310211327,152.86666666666667
EK202310204090,150.3
EK202310175898,154.06666666666666
EK202310226259,141.2
EK202310151274,133.4
EK202310154215,144.9
EK202310174277,158.66666666666666
EK202320006496,154.7
EK202310141969,135.33333333333334
EK202320005622,145.46666666666667
EK202310157093,148.96666666666667
EK202310139909,145.03333333333333
EK202310209908,144.56666666666666
EK202310218730,142.26666666666668
EK202310229718,137.0
EK202310111615,142.9
EK202310138168,133.96666666666667
EK202310162118,160.3
EK202310164185,145.06666666666666
EK202310123341,140.53333333333333
EK202310154152,136.4
EK202310169662,139.7
EK202310195289,150.73333333333332
EK202310247758,156.8
EK202310223580,129.33333333333334
EK202310104690,132.2
EK202310234439,142.06666666666666
EK202310225052,157.5
EK202310139674,155.43333333333334
EK202310186662,141.8
EK202310198339,149.9
EK202310219978,139.5
EK202310205279,146.66666666666666
EK202310241147,144.96666666666667
EK202310225981,156.7
EK202310168112,144.2
EK202310226106,140.06666666666666
EK202310116095,124.86666666666666
EK202310114593,145.16666666666666
EK202310175636,126.0
EK202310117905,154.7
EK202310200614,150.26666666666668
EK202310137390,136.3
EK202310196458,154.93333333333334
EK202310212839,144.16666666666666
EK202310149449,155.53333333333333
EK202310172721,134.5
EK202310133382,128.03333333333333
EK202310171991,149.4
EK202310178147,140.5
EK202310210822,130.13333333333333
EK202310169958,134.96666666666667
EK202310216612,137.26666666666668
EK202310190351,137.86666666666667
EK202310128333,140.36666666666667
EK202310156052,132.73333333333332
EK202310207300,150.0
EK202310148098,142.83333333333334
EK202310236834,137.53333333333333
EK202310206502,142.56666666666666
EK202310232490,145.36666666666667
EK202310115920,128.93333333333334
EK202310155557,132.7
EK202310118792,149.6
EK202310213449,142.36666666666667
EK202310157956,147.4
EK202310202461,154.0
EK202310210080,162.06666666666666
EK202310123713,140.46666666666667
EK202310138636,146.46666666666667
EK202310197194,146.5
EK202310136131,167.73333333333332
EK202310194280,135.03333333333333
EK202310144073,158.16666666666666
EK202310196767,156.5
EK202310152659,135.86666666666667
EK202310119318,135.63333333333333
EK202310175079,144.96666666666667
EK202310246973,142.96666666666667
EK202310177069,130.03333333333333
EK202310228915,140.5
EK202310237967,140.1
EK202310004766,144.0
EK202310197580,159.76666666666668
EK202310163370,151.4
EK202310126258,134.73333333333332
EK202320006245,149.63333333333333
EK202310214455,151.9
EK202310225077,162.53333333333333
EK202310121345,131.46666666666667
EK202310118753,128.0
EK202310209148,146.63333333333333
EK202310235651,145.43333333333334
EK202310195584,141.7
EK202310131541,133.0
EK202310167958,153.6
EK202310232848,133.0
EK202310112373,139.2
EK202310247588,165.2
EK202310124781,142.53333333333333
EK202310187345,163.83333333333334
EK202310117200,150.43333333333334
EK202310103838,132.93333333333334
EK202310123310,137.96666666666667
EK202310193567,152.86666666666667
EK202310176987,142.86666666666667
EK202310217483,124.03333333333333
EK202310219653,136.5
EK202310189258,135.76666666666668
EK202310213235,133.73333333333332
EK202310148485,136.3
EK202310243846,134.1
EK202310157685,151.03333333333333
EK202310228217,176.23333333333332
EK202310167414,155.23333333333332
EK202310116553,140.7
EK202310154306,149.56666666666666
EK202310218246,144.83333333333334
EK202310214924,155.3
EK202310124301,149.56666666666666
EK202310132969,130.8
EK202310116665,151.5
EK202310126109,153.8
EK202310246626,143.13333333333333
EK202310165655,140.03333333333333
EK202310222900,137.63333333333333
EK202310183920,153.46666666666667
EK202310188655,136.96666666666667
EK202310140837,145.5
EK202310110105,136.2
EK202310166926,161.6
EK202310222571,151.06666666666666
EK202310130862,161.4
EK202310159918,142.5
EK202310191732,173.4
EK202310154430,156.96666666666667
EK202310209379,130.36666666666667
EK202310242826,155.53333333333333
EK202310127621,134.5
EK202310144269,148.9
EK202310168554,170.3
EK202310225096,125.0
EK202310004191,140.46666666666667
EK202310198832,134.63333333333333
EK202310166122,148.5
EK202310197812,181.23333333333332
EK202310173577,135.36666666666667
EK202310107780,135.83333333333334
EK202310200080,139.53333333333333
EK202310244832,154.93333333333334
EK202310153701,142.1
EK202310248897,147.26666666666668
EK202310238758,145.6
EK202310180956,163.83333333333334
EK202310133597,168.76666666666668
EK202310165926,151.36666666666667
EK202310113563,145.4
EK202310219177,140.86666666666667
EK202310215546,143.16666666666666
EK202310239803,130.96666666666667
EK202310170081,126.96666666666667
EK202310206625,143.63333333333333
EK202310104069,136.76666666666668
EK202310186393,152.56666666666666
EK202310173267,135.83333333333334
EK202310110426,152.6
EK202310164765,134.46666666666667
EK202310158220,135.96666666666667
EK202310168816,147.93333333333334
EK202310204071,140.26666666666668
EK202310157259,155.9
EK202310156843,138.7
EK202310223529,138.63333333333333
EK202310149961,139.4
EK202310108241,136.56666666666666
EK202310168245,145.96666666666667
EK202310191021,136.6
EK202310165776,137.83333333333334
EK202310172874,130.66666666666666
EK202310163779,143.93333333333334
EK202310188731,152.06666666666666
EK202310105850,169.43333333333334
EK202310129025,151.06666666666666
EK202310122251,146.3
EK202310233739,127.6
EK202310145467,139.1
EK202310125541,141.96666666666667
EK202310128736,153.33333333333334
EK202310157339,153.6
EK202310204674,151.23333333333332
EK202310199931,135.56666666666666
EK202310159776,154.53333333333333
EK202310233618,147.2
EK202310209554,151.16666666666666
EK202310147590,140.23333333333332
EK202310233558,136.53333333333333
EK202310141475,142.23333333333332
EK202310192184,153.66666666666666
EK202310121465,141.2
EK202310144674,147.1
EK202310225145,154.06666666666666
EK202310211862,134.13333333333333
EK202310218476,143.1
EK202310227106,154.0
EK202310184475,133.2
EK202310132027,153.13333333333333
EK202310134826,146.0
EK202310182784,153.9
EK202310236142,123.13333333333334
EK202310215997,171.5
EK202310218885,147.33333333333334
EK202310189497,135.26666666666668
EK202310242392,149.4
EK202310139831,134.56666666666666
EK202310159899,138.5
EK202320007536,155.66666666666666
EK202310205864,149.63333333333333
EK202310205412,144.8
EK202310178623,140.86666666666667
EK202310144137,147.23333333333332
EK202310156851,156.03333333333333
EK202310200692,136.73333333333332
EK202310221442,143.26666666666668
EK202310225402,149.23333333333332
EK202310128314,135.56666666666666
EK202310135585,149.9
EK202310230304,167.46666666666667
EK202310106564,149.1
EK202310195276,134.3
EK202310168561,140.0
EK202310238035,141.36666666666667
EK202310210412,140.13333333333333
EK202310193015,145.23333333333332
EK202310160429,150.36666666666667
EK202310203227,133.4
EK202310144260,140.53333333333333
EK202310231994,136.43333333333334
EK202310169556,143.03333333333333
EK202310112231,146.46666666666667
EK202310179305,143.36666666666667
EK202310111693,155.63333333333333
EK202310163778,142.26666666666668
EK202310197562,147.83333333333334
EK202310147780,139.06666666666666
EK202310165497,166.16666666666666
EK202310191527,136.13333333333333
EK202310106149,139.9
EK202310179787,133.83333333333334
EK202310247018,155.43333333333334
EK202310177578,141.46666666666667
EK202310138872,157.53333333333333
EK202310204378,134.66666666666666
EK202310146296,161.23333333333332
EK202310110160,147.06666666666666
EK202310179095,152.96666666666667
EK202310220481,134.03333333333333
EK202310227227,139.3
EK202310234336,154.46666666666667
EK202310145809,143.6
EK202310209306,151.36666666666667
EK202310225649,131.23333333333332
EK202310226704,145.93333333333334
EK202310157072,163.4
EK202310121530,130.6
EK202310165600,136.86666666666667
EK202310197233,138.86666666666667
EK202310184332,127.96666666666667
EK202310143743,147.63333333333333
EK202310154640,148.36666666666667
EK202310158286,147.16666666666666
EK202310123880,132.36666666666667
EK202310182423,150.93333333333334
EK202310124053,138.5
EK202310206144,136.56666666666666
EK202310140890,153.4
EK202310127015,129.4
EK202310134941,151.03333333333333
EK202310119304,133.13333333333333
EK202310212796,135.36666666666667
EK202310108377,136.86666666666667
EK202310174180,143.66666666666666
EK202310239157,149.46666666666667
EK202310216632,138.43333333333334
EK202310172285,140.16666666666666
EK202310150279,145.0
EK202310186491,132.23333333333332
EK202310197932,147.43333333333334
EK202310120172,144.26666666666668
EK202310216664,147.83333333333334
EK202320006884,181.46666666666667
EK202310178918,143.96666666666667
EK202310144935,135.8
EK202310141510,141.8
EK202310216762,145.7
EK202310106406,130.66666666666666
EK202310111996,146.33333333333334
EK202310208681,140.33333333333334
EK202310226247,130.66666666666666
EK202310113253,163.26666666666668
EK202310122999,141.23333333333332
EK202310155079,140.76666666666668
EK202310160222,140.66666666666666
EK202310210742,142.73333333333332
EK202310156801,150.56666666666666
EK202310159360,142.8
EK202310180024,145.4
EK202310213928,140.46666666666667
EK202310152334,146.36666666666667
EK202310245937,132.3
EK202310164808,164.93333333333334
EK202310146870,138.56666666666666
EK202310163950,149.76666666666668
EK202310195716,154.63333333333333
EK202310150305,155.4
EK202310229713,131.7
EK202310188916,153.96666666666667
EK202310121395,143.63333333333333
EK202310160376,145.63333333333333
EK202310244651,142.66666666666666
EK202310150169,135.6
EK202310110958,139.2
EK202310143966,134.36666666666667
EK202310221741,159.23333333333332
EK202310187012,148.33333333333334
EK202310193822,150.73333333333332
EK202310172094,136.1
EK202310178633,144.6
EK202310117674,139.66666666666666
EK202310133805,142.3
EK202310180948,166.83333333333334
EK202310203849,135.13333333333333
EK202310149491,167.83333333333334
EK202310216830,156.43333333333334
EK202310229432,130.53333333333333
EK202310109652,133.9
EK202310181925,142.5
EK202310196245,141.96666666666667
EK202310248098,138.7
EK202310183221,166.6
EK202310196195,167.16666666666666
EK202310197137,139.46666666666667
EK202310110247,146.03333333333333
EK202310144126,146.06666666666666
EK202310156911,159.43333333333334
EK202310224215,138.96666666666667
EK202310236337,144.83333333333334
EK202310188431,158.1
EK202310137114,165.83333333333334
EK202310115030,139.33333333333334
EK202310117460,125.66666666666667
EK202310162361,130.33333333333334
EK202310130281,172.93333333333334
EK202310148428,138.3
EK202310163311,137.86666666666667
EK202310145526,142.23333333333332
EK202310235374,134.1
EK202310156223,144.63333333333333
EK202310151269,136.96666666666667
EK202310150741,142.16666666666666
EK202310225372,146.0
EK202310133344,144.36666666666667
EK202310127071,138.93333333333334
EK202310152237,135.96666666666667
EK202310244229,131.66666666666666
EK202310167190,142.86666666666667
EK202310154488,157.83333333333334
EK202310211108,130.66666666666666
EK202310114416,149.4
EK202310222978,163.46666666666667
EK202310187337,163.63333333333333
EK202310195712,171.06666666666666
EK202310176238,147.86666666666667
EK202310204719,156.06666666666666
EK202310184298,141.66666666666666
EK202310215525,149.43333333333334
EK202310154861,136.86666666666667
EK202310200739,129.86666666666667
EK202310242424,127.03333333333333
EK202310247300,137.86666666666667
EK202310116475,143.63333333333333
EK202310225458,133.93333333333334
EK202310126918,140.93333333333334
EK202310185579,124.53333333333333
EK202310241455,141.73333333333332
EK202310209465,140.63333333333333
EK202310142842,144.8
EK202310185122,138.06666666666666
EK202310223530,136.23333333333332
EK202310188514,145.43333333333334
EK202310171731,138.76666666666668
EK202310130376,149.56666666666666
EK202310222189,140.1
EK202310106430,146.3
EK202310127369,152.13333333333333
EK202310236443,137.8
EK202310182405,149.6
EK202310210187,130.93333333333334
EK202310116888,133.56666666666666
EK202310173132,139.3
EK202310108743,132.03333333333333
EK202310125006,132.33333333333334
EK202310213574,135.76666666666668
EK202310165356,145.13333333333333
EK202310149418,162.33333333333334
EK202310198882,138.06666666666666
EK202310231320,144.2
EK202310205653,141.23333333333332
EK202310198599,142.0
EK202310199963,129.9
EK202310173699,145.5
EK202310245726,135.63333333333333
EK202320006040,166.06666666666666
EK202310154743,151.23333333333332
EK202310188160,135.23333333333332
EK202310214367,166.7
EK202310103702,136.86666666666667
EK202310127965,149.23333333333332
EK202310203245,168.83333333333334
EK202310139888,137.1
EK202310108972,145.0
EK202310004612,129.16666666666666
EK202310143552,149.03333333333333
EK202310120024,146.3
EK202310221518,149.66666666666666
EK202310180966,167.7
EK202310193489,138.1
EK202310117005,135.63333333333333
EK202310213271,142.96666666666667
EK202310120394,148.66666666666666
EK202310183259,151.4
EK202310125697,140.5
EK202310110553,143.7
EK202310150138,143.33333333333334
EK202310169349,142.9
EK202310224959,141.36666666666667
EK202310003872,144.4
EK202310189922,166.63333333333333
EK202310196746,161.93333333333334
EK202310189397,131.86666666666667
EK202310154076,148.5
EK202310003409,137.66666666666666
EK202310132461,142.33333333333334
EK202310114430,148.0
EK202310207939,134.6
EK202310219274,129.86666666666667
EK202310226342,140.7
EK202310127397,149.36666666666667
EK202310237125,129.13333333333333
EK202310214068,158.86666666666667
EK202310184942,148.1
EK202310113334,139.93333333333334
EK202310121808,128.3
EK202310134472,140.03333333333333
EK202310213189,135.7
EK202310200986,134.4
EK202310183319,136.53333333333333
EK202310138451,131.93333333333334
EK202310134480,132.56666666666666
EK202310248001,136.6
EK202310215511,138.93333333333334
EK202310148692,147.4
EK202310003356,146.1
EK202310186363,154.33333333333334
EK202310117649,140.53333333333333
EK202310107222,125.66666666666667
EK202310140103,132.2
EK202310162055,147.2
EK202310160543,141.66666666666666
EK202310104526,140.06666666666666
EK202310111072,146.66666666666666
EK202310144115,150.43333333333334
EK202310227753,153.53333333333333
EK202310168401,142.43333333333334
EK202310225278,143.43333333333334
EK202310121727,141.36666666666667
EK202310209068,133.63333333333333
EK202310117324,145.63333333333333
EK202310119649,139.86666666666667
EK202310154151,143.93333333333334
EK202310235668,138.46666666666667
EK202310197052,137.93333333333334
EK202310133218,143.26666666666668
EK202310228623,137.26666666666668
EK202310236771,124.3
EK202320007756,146.8
EK202310123680,137.23333333333332
EK202310153796,153.73333333333332
EK202310184256,151.76666666666668
EK202310189360,152.86666666666667
EK202310169170,155.06666666666666
EK202310238568,163.1
EK202310147463,142.3
EK202310246348,139.2
EK202310146645,137.1
EK202310112043,148.53333333333333
EK202310126693,137.1
EK202310105633,139.46666666666667
EK202310108187,146.26666666666668
EK202310142659,150.7
EK202310154109,135.16666666666666
EK202310187961,170.8
EK202310138151,148.1
EK202310145768,132.3
EK202310204437,135.3
EK202310234444,131.83333333333334
EK202310146920,146.86666666666667
EK202310191972,143.1
EK202310135664,135.2
EK202310136647,156.8
EK202310149136,153.86666666666667
EK202310004755,131.06666666666666
EK202310003806,140.43333333333334
EK202320005862,151.26666666666668
EK202310238222,130.3
EK202310165638,160.56666666666666
EK202310195278,137.73333333333332
EK202310191050,148.43333333333334
EK202310165081,164.13333333333333
EK202310141108,138.8
EK202310225501,138.26666666666668
EK202310190006,142.36666666666667
EK202310232901,147.43333333333334
EK202310183145,143.33333333333334
EK202310133834,173.0
EK202310111865,137.93333333333334
EK202310233162,138.36666666666667
EK202310144096,142.4
EK202310241460,142.86666666666667
EK202310148061,147.83333333333334
EK202310123096,149.56666666666666
EK202310168745,130.76666666666668
EK202310232533,139.6
EK202310238139,141.53333333333333
EK202310107671,148.56666666666666
EK202310003635,143.2
EK202310160939,141.96666666666667
EK202310165138,147.63333333333333
EK202310177363,155.93333333333334
EK202310140380,145.96666666666667
EK202310127640,125.8
EK202310145483,140.1
EK202310144142,140.06666666666666
EK202310182466,151.76666666666668
EK202310134774,140.76666666666668
EK202310239504,151.9
EK202310179694,127.1
EK202310105818,141.06666666666666
EK202310206801,145.73333333333332
EK202310133427,145.7
EK202310172349,140.3
EK202310144166,142.23333333333332
EK202310118960,124.93333333333334
EK202310199115,143.0
EK202310213777,154.8
EK202310232118,130.83333333333334
EK202310204757,143.5
EK202310241858,154.83333333333334
EK202310204589,156.13333333333333
EK202310224131,140.26666666666668
EK202310160384,162.4
EK202310158733,148.7
EK202310139320,139.43333333333334
EK202310186373,156.1
EK202310207408,133.56666666666666
EK202310202032,138.1
EK202310191726,145.73333333333332
EK202310237659,152.16666666666666
EK202310202929,157.53333333333333
EK202310138221,136.26666666666668
EK202310213944,141.23333333333332
EK202310217592,142.43333333333334
EK202310156873,137.43333333333334
EK202310154026,127.1
EK202310227896,139.4
EK202310165724,157.53333333333333
EK202310160534,132.1
EK202310238733,141.56666666666666
EK202310187242,161.86666666666667
EK202310160829,143.56666666666666
EK202310160276,149.06666666666666
EK202310137939,130.93333333333334
EK202310200291,141.23333333333332
EK202310238138,133.8
EK202310217144,142.36666666666667
EK202310196491,149.6
EK202320006298,149.0
EK202310228178,130.7
EK202310138802,148.53333333333333
EK202310240713,138.63333333333333
EK202310175243,144.36666666666667
EK202310207967,123.13333333333334
EK202310107352,132.26666666666668
EK202310211309,136.8
EK202310131783,143.26666666666668
EK202310166826,158.7
EK202310112512,130.76666666666668
EK202310153955,147.1
EK202310223762,145.43333333333334
EK202310220803,137.46666666666667
EK202310191806,145.03333333333333
EK202310139794,143.76666666666668
EK202310004495,144.16666666666666
EK202310165321,142.36666666666667
EK202310152644,155.7
EK202310107844,137.93333333333334
EK202310224636,156.73333333333332
EK202310182912,151.73333333333332
EK202310227725,134.0
EK202310129401,139.9
EK202310132710,140.83333333333334
EK202310167591,147.93333333333334
EK202310209362,143.13333333333333
EK202310191553,151.9
EK202310191129,137.66666666666666
EK202310229273,137.76666666666668
EK202310177141,149.63333333333333
EK202310210987,134.53333333333333
EK202310246808,137.9
EK202310186424,144.96666666666667
EK202310243671,146.86666666666667
EK202310157978,135.1
EK202310141176,136.03333333333333
EK202310166632,161.6
EK202310188518,139.33333333333334
EK202310176726,161.73333333333332
EK202310232858,162.76666666666668
EK202310203103,140.63333333333333
EK202310172581,143.36666666666667
EK202310129669,137.7
EK202310149026,145.3
EK202310151271,138.86666666666667
EK202310164311,143.26666666666668
EK202310193156,146.13333333333333
EK202310183315,145.96666666666667
EK202310129742,170.63333333333333
EK202310244163,136.33333333333334
EK202310162820,144.76666666666668
EK202310158627,154.6
EK202310195793,134.06666666666666
EK202310243898,145.1
EK202310211036,133.46666666666667
EK202310231066,130.83333333333334
EK202310188792,158.5
EK202310181166,147.5
EK202310240476,134.6
EK202310197771,161.03333333333333
EK202310141037,143.7
EK202310204780,140.7
EK202310191058,150.03333333333333
