id,GLOBAL_SCORE
EK202310234827,133.66132738624802
EK202310123845,159.37906585393551
EK202310117679,159.05978174761233
EK202310226733,134.98088114022698
EK202310146806,137.708497282112
EK202310186532,138.63588800886964
EK202310198523,138.32815556302958
EK202310169242,146.44307841850951
EK202310189605,149.99361262315543
EK202310177460,144.61085080274088
EK202310156053,137.36458893352784
EK202310138997,140.3065698695659
EK202310231114,131.09647650640133
EK202310147763,130.90559293675543
EK202310119709,141.11999394276046
EK202310121129,141.45194809521115
EK202310137901,146.79663613528052
EK202310144077,155.81127944712443
EK202310110337,127.48359572509061
EK202310184408,140.12769808285756
EK202310215841,115.61655898835147
EK202310157214,155.90948473618283
EK202310193140,133.46986140367778
EK202310216105,140.1770704447953
EK202310246420,141.74588989586243
EK202310118424,130.38162724677224
EK202310144290,142.0463646058183
EK202310236171,138.82371864219022
EK202310161913,143.36988736331716
EK202310116195,138.4852943058702
EK202310140252,137.05975738439815
EK202310238025,148.43484564993895
EK202310146861,128.16497741412795
EK202310125756,134.23222805886908
EK202310211082,136.06182046252917
EK202310202590,138.70775800902092
EK202310212292,139.90815622140624
EK202310151188,143.7719754840758
EK202310186431,160.56529500033108
EK202310197054,144.72021686917165
EK202310229535,130.404836662191
EK202310237693,131.98881390604964
EK202310127899,144.20960334333319
EK202310125513,131.0431240943894
EK202310143417,145.39811587459243
EK202310114922,140.57651730759954
EK202310185011,148.41218135601596
EK202310157380,142.272211038234
EK202310242841,142.90069212026452
EK202310128764,133.11008284672403
EK202310160302,143.044371982597
EK202310132265,135.6903337283626
EK202310142152,139.9392532236915
EK202310184138,152.3770012740394
EK202310218922,146.37578919253338
EK202310105732,131.72959502861832
EK202310202421,140.34377602214528
EK202310204745,134.92485287874072
EK202310231651,134.41397071715045
EK202310206373,150.267889843144
EK202310231327,135.7357313239489
EK202310129440,146.53190015480865
EK202310229405,151.36429184597532
EK202310233561,134.317910050683
EK202310141433,157.22212561202582
EK202310164651,151.7580386292085
EK202310201935,151.9230908241286
EK202310184574,125.67278086599333
EK202310223915,152.80286616436052
EK202310200908,166.1704602887065
EK202310128941,148.3425844210491
EK202310186952,151.18586147466655
EK202310193974,152.4302814772768
EK202310169879,159.83605192694864
EK202310172093,124.16912276670087
EK202310184529,125.09745068062469
EK202310230089,137.97565420605676
EK202310181118,150.64798320778328
EK202310204225,149.0350490835847
EK202310112100,143.09715606227093
EK202310222373,154.06918090348154
EK202310182126,153.36356154979757
EK202310169072,138.4601344895943
EK202310203100,150.0666295708089
EK202310228065,154.223044649903
EK202310003374,120.05893996440516
EK202310231993,135.73895767996098
EK202310166999,136.761480760202
EK202310113561,149.15349828795868
EK202310150384,160.03912176420033
EK202310204151,150.66151420984554
EK202310243179,160.71902753076157
EK202310229664,140.54468142934286
EK202310214850,140.03737470620098
EK202310203348,150.44895924805718
EK202310146725,128.1060136357186
EK202310134763,125.74830374861844
EK202310145729,158.4359045108053
EK202310246535,148.71793853198673
EK202310141577,141.95452293988188
EK202310216160,127.99173252288358
EK202310116782,127.48762386628826
EK202310211327,145.80412914698982
EK202310204090,145.3018240258496
EK202310175898,156.68667018604685
EK202310226259,148.03438409697068
EK202310151274,145.32231084748375
EK202310154215,137.59889790890196
EK202310174277,150.479053827093
EK202320006496,156.74245102658602
EK202310141969,144.2543102563381
EK202320005622,145.21147386891386
EK202310157093,144.4855964837447
EK202310139909,141.07602562885262
EK202310209908,140.23648981707302
EK202310218730,127.97086675332676
EK202310229718,118.8497052309572
EK202310111615,144.13906378480834
EK202310138168,138.47954865637126
EK202310162118,167.84413699263382
EK202310164185,137.44602116084587
EK202310123341,133.65746737071873
EK202310154152,129.75120621850112
EK202310169662,135.27536395688992
EK202310195289,146.8536454654398
EK202310247758,165.9009859062871
EK202310223580,132.18658741970452
EK202310104690,132.5197982935564
EK202310234439,137.6439035193711
EK202310225052,167.08952539184995
EK202310139674,151.23846921066652
EK202310186662,129.8325930687153
EK202310198339,143.65892436189915
EK202310219978,140.10536599335614
EK202310205279,151.2832430882874
EK202310241147,154.4406649854973
EK202310225981,167.5516500196219
EK202310168112,145.65312020958817
EK202310226106,143.25448370175206
EK202310116095,136.22035343559793
EK202310114593,135.44607489938005
EK202310175636,126.70958143743869
EK202310117905,157.61012788071022
EK202310200614,152.01542514712466
EK202310137390,143.92564102761995
EK202310196458,149.99297775161318
EK202310212839,149.7182696451536
EK202310149449,156.81079257595468
EK202310172721,143.78680161066913
EK202310133382,133.45505665473
EK202310171991,152.6074465229104
EK202310178147,148.00729598439608
EK202310210822,119.57945618647953
EK202310169958,136.27630261883795
EK202310216612,136.88277996797206
EK202310190351,145.82313323356146
EK202310128333,143.04427589822
EK202310156052,141.66603284555615
EK202310207300,151.9518443399961
EK202310148098,141.68351684681
EK202310236834,149.99694727697988
EK202310206502,143.0461900252651
EK202310232490,148.01592656141273
EK202310115920,135.4025694172584
EK202310155557,136.703082795556
EK202310118792,152.72186443295425
EK202310213449,136.32159389628447
EK202310157956,143.82775027000133
EK202310202461,154.10007482482527
EK202310210080,162.65530098664766
EK202310123713,147.52234211084624
EK202310138636,154.55015037809147
EK202310197194,138.9874592038772
EK202310136131,170.42933754952006
EK202310194280,130.35711952407848
EK202310144073,172.76186156643317
EK202310196767,160.4214353664356
EK202310152659,131.03652981537044
EK202310119318,130.85647147797442
EK202310175079,153.22538436352417
EK202310246973,146.80305924866917
EK202310177069,139.12236573138102
EK202310228915,134.35126652319866
EK202310237967,139.60665957606142
EK202310004766,138.51949893535195
EK202310197580,165.59939777209996
EK202310163370,155.9436329297054
EK202310126258,127.12165102951516
EK202320006245,165.6454953944285
EK202310214455,139.6735450257011
EK202310225077,161.72155960353155
EK202310121345,127.80566729550564
EK202310118753,116.78912108572509
EK202310209148,139.63116933329678
EK202310235651,137.92311914803986
EK202310195584,154.3245506045849
EK202310131541,140.68537659598644
EK202310167958,150.59280624236845
EK202310232848,129.95128465385136
EK202310112373,132.80360607975638
EK202310247588,169.05798378863088
EK202310124781,145.04739187338444
EK202310187345,160.93515658194207
EK202310117200,147.9648243183973
EK202310103838,127.22478267545748
EK202310123310,138.45573196078695
EK202310193567,150.1907356523347
EK202310176987,141.80817133403414
EK202310217483,125.87135112011147
EK202310219653,119.7537539062969
EK202310189258,139.56342271776174
EK202310213235,133.89620749549613
EK202310148485,136.26262357540554
EK202310243846,130.63155909207242
EK202310157685,135.64172524979887
EK202310228217,180.2423499273603
EK202310167414,152.0218680477635
EK202310116553,139.73284493518386
EK202310154306,150.46661982765292
EK202310218246,146.01147817420463
EK202310214924,156.23256787499201
EK202310124301,141.16793175417328
EK202310132969,130.0807018832547
EK202310116665,147.397082014786
EK202310126109,145.61437940887117
EK202310246626,142.36926529071724
EK202310165655,132.80323479698802
EK202310222900,141.2877320788106
EK202310183920,144.2056687626418
EK202310188655,134.22263158808872
EK202310140837,149.59480539611104
EK202310110105,126.55596682282977
EK202310166926,161.2732982979047
EK202310222571,158.83486337220052
EK202310130862,162.4237611832404
EK202310159918,147.3945960946406
EK202310191732,171.56277050286675
EK202310154430,162.72585591019114
EK202310209379,136.7814151312799
EK202310242826,159.29357157829514
EK202310127621,141.86281773792993
EK202310144269,149.06369940651638
EK202310168554,169.90997546214908
EK202310225096,120.54255301195758
EK202310004191,141.1003935593067
EK202310198832,133.16882007694295
EK202310166122,160.0651302441822
EK202310197812,170.93453443679596
EK202310173577,123.07114957054554
EK202310107780,144.63071034338554
EK202310200080,132.29718374969184
EK202310244832,158.40890047559606
EK202310153701,153.62542399167623
EK202310248897,147.53617289096192
EK202310238758,141.69548717034246
EK202310180956,162.92952194948157
EK202310133597,167.95596365859532
EK202310165926,139.5073762306051
EK202310113563,138.84282608936527
EK202310219177,145.0221836349674
EK202310215546,144.04711283345947
EK202310239803,127.63723615382142
EK202310170081,124.23641683028475
EK202310206625,147.02611114734498
EK202310104069,137.85796238837753
EK202310186393,155.15717312270257
EK202310173267,134.82359563075008
EK202310110426,146.46748748829188
EK202310164765,143.1062259130692
EK202310158220,130.2992738381648
EK202310168816,141.64613423340356
EK202310204071,137.69839437855111
EK202310157259,145.66303370324607
EK202310156843,140.1568432286497
EK202310223529,137.66148497490704
EK202310149961,141.61541068744302
EK202310108241,136.21435178519607
EK202310168245,134.53143659439985
EK202310191021,136.17824411779392
EK202310165776,137.81237257581964
EK202310172874,129.404034990841
EK202310163779,143.35576093657582
EK202310188731,166.42164502452306
EK202310105850,159.97297740921556
EK202310129025,158.20558537251324
EK202310122251,147.93522111267637
EK202310233739,131.68483779536564
EK202310145467,146.277784251479
EK202310125541,138.49140014744242
EK202310128736,150.99727159258686
EK202310157339,150.23543179713002
EK202310204674,153.27885443946377
EK202310199931,134.48608524142801
EK202310159776,155.11036083733075
EK202310233618,146.49475268895864
EK202310209554,157.19823352537097
EK202310147590,148.07457659351638
EK202310233558,132.5182302089345
EK202310141475,147.69049368250256
EK202310192184,149.21780482938453
EK202310121465,127.87938967320375
EK202310144674,161.4714715728245
EK202310225145,153.76820397077174
EK202310211862,126.70258136957317
EK202310218476,144.0812192766769
EK202310227106,156.12620089720312
EK202310184475,140.0861325773521
EK202310132027,152.99052308477164
EK202310134826,138.10491399474324
EK202310182784,157.0833152179818
EK202310236142,123.32497591381644
EK202310215997,170.09539868131378
EK202310218885,151.52251702975744
EK202310189497,133.91114531347418
EK202310242392,140.35932114663964
EK202310139831,136.03644424776982
EK202310159899,135.02027645025822
EK202320007536,150.4273138083284
EK202310205864,163.34974980313282
EK202310205412,154.15435099393534
EK202310178623,146.4560331880781
EK202310144137,145.07455719194152
EK202310156851,145.2492445908906
EK202310200692,124.2775710958327
EK202310221442,138.11378263579792
EK202310225402,136.52930793402209
EK202310128314,142.388777571715
EK202310135585,154.51803294226417
EK202310230304,167.68609226495104
EK202310106564,139.31744973936532
EK202310195276,119.82473372083268
EK202310168561,143.5822397105786
EK202310238035,149.802596949677
EK202310210412,137.55095196485794
EK202310193015,144.029116024262
EK202310160429,155.8438132734345
EK202310203227,129.83515921298758
EK202310144260,134.91456965161757
EK202310231994,138.0113015014016
EK202310169556,140.24223940940365
EK202310112231,148.1694923760278
EK202310179305,142.63945431894086
EK202310111693,154.07229495053193
EK202310163778,148.22584915373298
EK202310197562,155.75064873093993
EK202310147780,139.7512556760265
EK202310165497,180.38585352993854
EK202310191527,132.721947272413
EK202310106149,135.64050643764895
EK202310179787,134.7966306672415
EK202310247018,170.4525907095628
EK202310177578,155.51341996465493
EK202310138872,168.50304590092597
EK202310204378,127.2064902206448
EK202310146296,152.85572260131792
EK202310110160,139.85584752211759
EK202310179095,147.24439139374687
EK202310220481,113.89983359885548
EK202310227227,148.23270880769596
EK202310234336,152.6049367902642
EK202310145809,144.05954154054217
EK202310209306,152.59907749613748
EK202310225649,127.71257596697637
EK202310226704,145.76184987379412
EK202310157072,156.1386822269141
EK202310121530,130.02244019633522
EK202310165600,140.03048824338015
EK202310197233,137.8819394226592
EK202310184332,134.66660054863982
EK202310143743,138.75003856802766
EK202310154640,137.01406800631773
EK202310158286,149.3738124460751
EK202310123880,134.96448940288752
EK202310182423,159.20248971918087
EK202310124053,135.37978712924
EK202310206144,140.62437271810273
EK202310140890,152.35075484235037
EK202310127015,126.60735566514161
EK202310134941,146.55647469652067
EK202310119304,129.35577266517214
EK202310212796,140.21913966616557
EK202310108377,129.53023019799195
EK202310174180,138.62497265238864
EK202310239157,143.95860683347735
EK202310216632,141.25481976297326
EK202310172285,142.53234761839212
EK202310150279,153.8457386267077
EK202310186491,117.644507297659
EK202310197932,136.24039699329933
EK202310120172,141.89372447579174
EK202310216664,148.27416400934544
EK202320006884,168.02261930300295
EK202310178918,146.69350782943624
EK202310144935,131.4685940626092
EK202310141510,129.34268226230628
EK202310216762,144.5960797828492
EK202310106406,124.97184842389902
EK202310111996,153.3965433558006
EK202310208681,134.1364761985587
EK202310226247,126.87722064413595
EK202310113253,163.3997463695777
EK202310122999,142.84481191634586
EK202310155079,145.1321265028566
EK202310160222,141.86028081690947
EK202310210742,135.2052302007708
EK202310156801,148.67746095578448
EK202310159360,145.0275936180856
EK202310180024,138.80894283367022
EK202310213928,129.21697165179845
EK202310152334,146.25641860103812
EK202310245937,133.77186942065515
EK202310164808,172.87434978503913
EK202310146870,135.01097726449717
EK202310163950,157.49019089570228
EK202310195716,149.67974125328115
EK202310150305,157.74479338920327
EK202310229713,128.49976270206247
EK202310188916,146.95276970514993
EK202310121395,146.1338329133964
EK202310160376,149.39280066858865
EK202310244651,148.48687581436255
EK202310150169,136.91406663500882
EK202310110958,143.8068018334309
EK202310143966,127.02612769434873
EK202310221741,160.37978489074086
EK202310187012,157.00681051090925
EK202310193822,162.56048727261904
EK202310172094,141.33226104038496
EK202310178633,138.5947872066272
EK202310117674,142.98907831382797
EK202310133805,132.8252328220627
EK202310180948,168.10312119851972
EK202310203849,143.9250741702952
EK202310149491,167.32957699648676
EK202310216830,157.12166711783658
EK202310229432,131.7791315576382
EK202310109652,147.04867115694955
EK202310181925,154.9705609047986
EK202310196245,136.50273956868102
EK202310248098,137.82875735958794
EK202310183221,160.4572499596592
EK202310196195,162.63068384425844
EK202310197137,139.38058510475952
EK202310110247,158.3238536501845
EK202310144126,151.58671038780884
EK202310156911,156.74971501348944
EK202310224215,138.0192014464335
EK202310236337,138.36796940332977
EK202310188431,149.74284459368639
EK202310137114,166.5842634770355
EK202310115030,145.34813774324095
EK202310117460,122.55618413134788
EK202310162361,139.29811631587032
EK202310130281,172.00274591302
EK202310148428,142.01837261297763
EK202310163311,132.75049368846135
EK202310145526,133.95818722586384
EK202310235374,132.2801660365922
EK202310156223,150.5982744387426
EK202310151269,141.4654389798012
EK202310150741,154.53190695793847
EK202310225372,151.23791029354663
EK202310133344,149.3461189523528
EK202310127071,122.21565684081847
EK202310152237,141.3537201776562
EK202310244229,118.36386034093877
EK202310167190,141.9416238189933
EK202310154488,157.05309410198453
EK202310211108,126.58543294869075
EK202310114416,149.23415207002395
EK202310222978,163.38076693880382
EK202310187337,173.42738389316247
EK202310195712,172.24522743582628
EK202310176238,150.4873044081074
EK202310204719,158.4987758920163
EK202310184298,134.96440483309874
EK202310215525,140.73237325637007
EK202310154861,132.3936538222989
EK202310200739,118.46593598915258
EK202310242424,133.2681282230083
EK202310247300,135.3997102615849
EK202310116475,143.76923677369717
EK202310225458,124.74309176867303
EK202310126918,143.79902121089233
EK202310185579,116.64386044422444
EK202310241455,136.75739305314403
EK202310209465,138.73316370678012
EK202310142842,141.99195375106976
EK202310185122,142.927210973015
EK202310223530,133.01018962639017
EK202310188514,142.8546781963655
EK202310171731,138.36478102266452
EK202310130376,150.41092552319773
EK202310222189,135.04864519494186
EK202310106430,144.55803915090277
EK202310127369,142.4595067676093
EK202310236443,128.16248717851576
EK202310182405,149.63139462713008
EK202310210187,118.9990478057673
EK202310116888,129.54284822194444
EK202310173132,153.75676039402717
EK202310108743,141.5322552675904
EK202310125006,117.98701552531712
EK202310213574,133.00627366600875
EK202310165356,144.27396372004333
EK202310149418,158.69097523840898
EK202310198882,125.13941657779411
EK202310231320,134.29157463862333
EK202310205653,147.35669144767525
EK202310198599,138.56181082710336
EK202310199963,129.23327118121568
EK202310173699,146.68950382892197
EK202310245726,133.0258690324258
EK202320006040,165.06849572432327
EK202310154743,141.74187415045805
EK202310188160,136.27961240266035
EK202310214367,167.69189331026146
EK202310103702,143.46268968540164
EK202310127965,145.4151039554498
EK202310203245,159.99142225845904
EK202310139888,142.6681958506728
EK202310108972,140.21091853824745
EK202310004612,123.02395296912955
EK202310143552,147.24880339839558
EK202310120024,153.54779099145563
EK202310221518,151.31254548295985
EK202310180966,169.41704660891978
EK202310193489,141.3532829655125
EK202310117005,130.60067298514042
EK202310213271,143.1645360710161
EK202310120394,148.27862362882303
EK202310183259,153.4988359044437
EK202310125697,146.7883223229879
EK202310110553,146.47864517502194
EK202310150138,148.2841512224774
EK202310169349,139.42956868333482
EK202310224959,130.68211511275376
EK202310003872,140.46048314342482
EK202310189922,161.17930309210183
EK202310196746,162.5085001059735
EK202310189397,137.46372081944736
EK202310154076,155.5040227164743
EK202310003409,128.1038941126791
EK202310132461,144.31959690408308
EK202310114430,142.4024756457606
EK202310207939,135.39185681953495
EK202310219274,128.16244902904242
EK202310226342,146.58761630957997
EK202310127397,138.35771881273158
EK202310237125,129.66003882536526
EK202310214068,161.02085089884636
EK202310184942,143.3023978623456
EK202310113334,130.98512901954166
EK202310121808,127.12904114829534
EK202310134472,134.9328191243629
EK202310213189,130.6546889326035
EK202310200986,135.72675557855064
EK202310183319,137.95124864630318
EK202310138451,125.22043644310902
EK202310134480,137.2466607754581
EK202310248001,153.36830860827664
EK202310215511,137.61309863086709
EK202310148692,162.11671485745708
EK202310003356,142.4340671048709
EK202310186363,143.37059597079246
EK202310117649,143.36380110127772
EK202310107222,143.87304061373857
EK202310140103,129.46755642564773
EK202310162055,152.12812849219182
EK202310160543,150.77863414944085
EK202310104526,136.51409874922362
EK202310111072,141.00345485392964
EK202310144115,145.12540948670508
EK202310227753,160.64785660515037
EK202310168401,156.20139505042633
EK202310225278,142.06353203844722
EK202310121727,130.11739159310238
EK202310209068,145.17776511196973
EK202310117324,142.7061397249388
EK202310119649,139.46661656101088
EK202310154151,142.52679385409036
EK202310235668,139.4689533930144
EK202310197052,139.05193265157308
EK202310133218,142.38579865247024
EK202310228623,138.22837889838357
EK202310236771,127.0019477546416
EK202320007756,153.23414209680647
EK202310123680,143.17386915894144
EK202310153796,149.88237698408858
EK202310184256,156.7397925199018
EK202310189360,143.99854580156742
EK202310169170,150.6071397265075
EK202310238568,158.34867206252176
EK202310147463,138.0548421433094
EK202310246348,133.31145941311547
EK202310146645,131.50270301194487
EK202310112043,153.0636078767648
EK202310126693,140.71158127827334
EK202310105633,132.6226875383677
EK202310108187,151.2861821213605
EK202310142659,143.4442544517492
EK202310154109,136.95790015433354
EK202310187961,159.91475359566235
EK202310138151,132.10851231003443
EK202310145768,132.83740500825937
EK202310204437,128.80766890505117
EK202310234444,136.3375199929202
EK202310146920,140.2432468713354
EK202310191972,136.73116726844128
EK202310135664,147.7576142482217
EK202310136647,171.325602314797
EK202310149136,143.19750558709606
EK202310004755,129.49526348132858
EK202310003806,145.3749842847752
EK202320005862,155.36492504580025
EK202310238222,130.04850485539023
EK202310165638,141.52380970079395
EK202310195278,137.99775067928937
EK202310191050,147.121022863917
EK202310165081,174.65898238981646
EK202310141108,141.06241758759896
EK202310225501,135.3282196442029
EK202310190006,157.03202806542095
EK202310232901,154.1557828264826
EK202310183145,147.19127335854975
EK202310133834,165.77956395933066
EK202310111865,138.19834454401752
EK202310233162,140.79872766020083
EK202310144096,140.87096364010722
EK202310241460,143.73728468461928
EK202310148061,145.7384708840427
EK202310123096,139.86846713598484
EK202310168745,129.17137919464128
EK202310232533,132.38198785414627
EK202310238139,142.56824920845423
EK202310107671,145.95959656469603
EK202310003635,139.05016187716598
EK202310160939,147.6923574970418
EK202310165138,154.22671794158597
EK202310177363,147.16068214773603
EK202310140380,146.68648704790473
EK202310127640,133.94026355300022
EK202310145483,144.137143317387
EK202310144142,137.3844065277156
EK202310182466,151.18942430425727
EK202310134774,136.86021809957043
EK202310239504,148.64932375969335
EK202310179694,123.9267541847636
EK202310105818,143.08625486264742
EK202310206801,150.97507884149098
EK202310133427,128.86334611783718
EK202310172349,129.98641082308393
EK202310144166,149.44318505765833
EK202310118960,121.67578476398516
EK202310199115,144.89896280709897
EK202310213777,152.31033420028348
EK202310232118,132.427161435011
EK202310204757,146.20386556241348
EK202310241858,150.3407577638287
EK202310204589,150.0027720199561
EK202310224131,139.79939335954444
EK202310160384,150.4548134590004
EK202310158733,152.340240510453
EK202310139320,134.1719416365357
EK202310186373,150.4551486395245
EK202310207408,141.2070316387858
