example_id,TARGET
13156,0.7975676482203994
13157,0.7975363801554546
13158,0.7975049127064193
13159,0.7974732458811604
13160,0.7974413796875949
13161,0.7974093141336889
13162,0.797377049227459
13163,0.7973445849769714
13164,0.7973119213903422
13165,0.7972790584757374
13166,0.7972459962413725
13167,0.7972127346955131
13168,0.7971792738464747
13169,0.7971456137026225
13170,0.7971117542723715
13171,0.7970776955641865
13172,0.7970434375865822
13173,0.7970089803481233
13174,0.7969743238574238
13175,0.7969394681231479
13176,0.7969044131540097
13177,0.7968691589587729
13178,0.7968337055462507
13179,0.7967980529253069
13180,0.7967622011048545
13181,0.7967261500938564
13182,0.7966898999013255
13183,0.7966534505363242
13184,0.7966168020079648
13185,0.7965799543254096
13186,0.7965429074978705
13187,0.796505661534609
13188,0.7964682164449367
13189,0.796430572238215
13190,0.796392728923855
13191,0.7963546865113172
13192,0.7963164450101125
13193,0.7962780044298011
13194,0.7962393647799931
13195,0.7962005260703486
13196,0.7961614883105773
13197,0.7961222515104385
13198,0.7960828156797414
13199,0.7960431808283449
13200,0.796003346966158
13201,0.7959633141031388
13202,0.7959230822492959
13203,0.795882651414687
13204,0.7958420216094196
13205,0.7958011928436517
13206,0.7957601651275901
13207,0.7957189384714918
13208,0.7956775128856636
13209,0.7956358883804616
13210,0.7955940649662923
13211,0.7955520426536112
13212,0.7955098214529243
13213,0.7954674013747864
13214,0.795424782429803
13215,0.7953819646286284
13216,0.7953389479819674
13217,0.7952957325005738
13218,0.7952523181952519
13219,0.795208705076855
13220,0.7951648931562865
13221,0.7951208824444993
13222,0.795076672952496
13223,0.7950322646913291
13224,0.7949876576721008
13225,0.7949428519059624
13226,0.7948978474041157
13227,0.7948526441778119
13228,0.7948072422383516
13229,0.7947616415970854
13230,0.7947158422654135
13231,0.7946698442547855
13232,0.7946236475767011
13233,0.7945772522427093
13234,0.794530658264409
13235,0.794483865653449
13236,0.7944368744215269
13237,0.794389684580391
13238,0.7943422961418386
13239,0.7942947091177166
13240,0.794246923519922
13241,0.7941989393604012
13242,0.7941507566511501
13243,0.7941023754042144
13244,0.7940537956316894
13245,0.7940050173457202
13246,0.7939560405585013
13247,0.7939068652822769
13248,0.7938574915293407
13249,0.7938079193120362
13250,0.7937581486427565
13251,0.7937081795339443
13252,0.7936580119980917
13253,0.7936076460477407
13254,0.7935570816954829
13255,0.7935063189539592
13256,0.7934553578358604
13257,0.7934041983539267
13258,0.7933528405209481
13259,0.7933012843497639
13260,0.7932495298532632
13261,0.7931975770443848
13262,0.7931454259361164
13263,0.7930930765414963
13264,0.7930405288736118
13265,0.7929877829455995
13266,0.7929348387706461
13267,0.7928816963619877
13268,0.7928283557329097
13269,0.7927748168967473
13270,0.7927210798668856
13271,0.7926671446567581
13272,0.7926130112798492
13273,0.7925586797496922
13274,0.7925041500798696
13275,0.7924494222840143
13276,0.7923944963758079
13277,0.7923393723689822
13278,0.7922840502773177
13279,0.7922285301146456
13280,0.7921728118948453
13281,0.7921168956318465
13282,0.7920607813396287
13283,0.7920044690322199
13284,0.7919479587236985
13285,0.7918912504281921
13286,0.7918343441598776
13287,0.7917772399329818
13288,0.7917199377617805
13289,0.7916624376605994
13290,0.7916047396438133
13291,0.7915468437258469
13292,0.7914887499211744
13293,0.7914304582443188
13294,0.7913719687098533
13295,0.7913132813324002
13296,0.7912543961266315
13297,0.7911953131072681
13298,0.7911360322890812
13299,0.7910765536868908
13300,0.7910168773155664
13301,0.7909570031900274
13302,0.7908969313252421
13303,0.7908366617362286
13304,0.7907761944380542
13305,0.790715529445836
13306,0.7906546667747397
13307,0.7905936064399814
13308,0.7905323484568263
13309,0.7904708928405884
13310,0.7904092396066319
13311,0.7903473887703701
13312,0.7902853403472658
13313,0.7902230943528309
13314,0.7901606508026271
13315,0.7900980097122652
13316,0.7900351710974053
13317,0.7899721349737573
13318,0.7899089013570801
13319,0.789845470263182
13320,0.789781841707921
13321,0.7897180157072042
13322,0.7896539922769881
13323,0.7895897714332785
13324,0.7895253531921307
13325,0.7894607375696491
13326,0.7893959245819876
13327,0.7893309142453496
13328,0.7892657065759876
13329,0.7892003015902034
13330,0.7891346993043485
13331,0.7890688997348234
13332,0.789002902898078
13333,0.7889367088106113
13334,0.788870317488972
13335,0.7888037289497579
13336,0.7887369432096162
13337,0.7886699602852432
13338,0.7886027801933846
13339,0.7885354029508357
13340,0.7884678285744406
13341,0.7884000570810931
13342,0.7883320884877355
13343,0.7882639228113606
13344,0.7881955600690097
13345,0.788127000277773
13346,0.7880582434547911
13347,0.7879892896172527
13348,0.7879201387823965
13349,0.7878507909675103
13350,0.787781246189931
13351,0.7877115044670444
13352,0.7876415658162865
13353,0.7875714302551416
13354,0.7875010978011437
13355,0.7874305684718761
13356,0.7873598422849707
13357,0.7872889192581094
13358,0.7872177994090228
13359,0.787146482755491
13360,0.787074969315343
13361,0.7870032591064573
13362,0.7869313521467614
13363,0.786859248454232
13364,0.786786948046895
13365,0.7867144509428257
13366,0.786641757160148
13367,0.7865688667170356
13368,0.7864957796317112
13369,0.7864224959224465
13370,0.7863490156075622
13371,0.7862753387054287
13372,0.786201465234465
13373,0.7861273952131397
13374,0.7860531286599699
13375,0.7859786655935226
13376,0.7859040060324135
13377,0.7858291499953074
13378,0.7857540975009184
13379,0.7856788485680096
13380,0.7856034032153931
13381,0.7855277614619306
13382,0.7854519233265321
13383,0.7853758888281573
13384,0.7852996579858148
13385,0.7852232308185625
13386,0.7851466073455071
13387,0.7850697875858041
13388,0.7849927715586591
13389,0.7849155592833257
13390,0.7848381507791069
13391,0.7847605460653551
13392,0.7846827451614713
13393,0.7846047480869056
13394,0.7845265548611574
13395,0.7844481655037753
13396,0.7843695800343562
13397,0.7842907984725467
13398,0.7842118208380422
13399,0.7841326471505868
13400,0.7840532774299744
13401,0.7839737116960471
13402,0.7838939499686965
13403,0.7838139922678626
13404,0.7837338386135355
13405,0.7836534890257534
13406,0.7835729435246033
13407,0.7834922021302221
13408,0.7834112648627949
13409,0.7833301317425557
13410,0.7832488027897884
13411,0.783167278024825
13412,0.7830855574680464
13413,0.7830036411398831
13414,0.782921529060814
13415,0.7828392212513672
13416,0.7827567177321196
13417,0.7826740185236972
13418,0.7825911236467747
13419,0.7825080331220757
13420,0.7824247469703731
13421,0.7823412652124884
13422,0.7822575878692914
13423,0.7821737149617024
13424,0.7820896465106892
13425,0.7820053825372687
13426,0.7819209230625073
13427,0.7818362681075197
13428,0.7817514176934695
13429,0.7816663718415694
13430,0.781581130573081
13431,0.7814956939093141
13432,0.7814100618716285
13433,0.7813242344814321
13434,0.7812382117601816
13435,0.7811519937293825
13436,0.7810655804105896
13437,0.7809789718254062
13438,0.7808921679954841
13439,0.7808051689425248
13440,0.7807179746882779
13441,0.7806305852545413
13442,0.7805430006631634
13443,0.7804552209360397
13444,0.7803672460951153
13445,0.780279076162384
13446,0.7801907111598881
13447,0.7801021511097189
13448,0.7800133960340165
13449,0.7799244459549697
13450,0.7798353008948157
13451,0.779745960875841
13452,0.7796564259203809
13453,0.7795666960508186
13454,0.7794767712895869
13455,0.7793866516591669
13456,0.7792963371820886
13457,0.7792058278809303
13458,0.7791151237783197
13459,0.7790242248969327
13460,0.7789331312594936
13461,0.7788418428887766
13462,0.7787503598076033
13463,0.7786586820388446
13464,0.7785668096054199
13465,0.7784747425302975
13466,0.7783824808364936
13467,0.7782900245470742
13468,0.7781973736851532
13469,0.7781045282738932
13470,0.7780114883365055
13471,0.7779182538962506
13472,0.7778248249764365
13473,0.7777312016004208
13474,0.7776373837916091
13475,0.777543371573456
13476,0.7774491649694644
13477,0.7773547640031863
13478,0.7772601686982213
13479,0.7771653790782189
13480,0.7770703951668764
13481,0.7769752169879395
13482,0.7768798445652028
13483,0.7767842779225095
13484,0.7766885170837512
13485,0.7765925620728681
13486,0.776496412913849
13487,0.7764000696307313
13488,0.7763035322476004
13489,0.7762068007885911
13490,0.7761098752778861
13491,0.7760127557397168
13492,0.7759154421983631
13493,0.7758179346781533
13494,0.7757202332034645
13495,0.7756223377987216
13496,0.775524248488399
13497,0.7754259652970186
13498,0.7753274882491514
13499,0.7752288173694166
13500,0.7751299526824821
13501,0.7750308942130639
13502,0.7749316419859265
13503,0.7748321960258833
13504,0.7747325563577955
13505,0.7746327230065729
13506,0.7745326959971743
13507,0.774432475354606
13508,0.7743320611039234
13509,0.7742314532702301
13510,0.7741306518786781
13511,0.7740296569544675
13512,0.7739284685228469
13513,0.773827086609114
13514,0.7737255112386139
13515,0.7736237424367403
13516,0.7735217802289355
13517,0.7734196246406904
13518,0.7733172756975434
13519,0.7732147334250821
13520,0.773111997848942
13521,0.7730090689948066
13522,0.7729059468884087
13523,0.7728026315555286
13524,0.772699123021995
13525,0.772595421313685
13526,0.7724915264565242
13527,0.7723874384764865
13528,0.7722831573995934
13529,0.7721786832519156
13530,0.7720740160595715
13531,0.7719691558487275
13532,0.7718641026455995
13533,0.77175885647645
13534,0.7716534173675909
13535,0.7715477853453818
13536,0.7714419604362311
13537,0.7713359426665946
13538,0.771229732062977
13539,0.7711233286519309
13540,0.7710167324600569
13541,0.7709099435140044
13542,0.7708029618404707
13543,0.7706957874662008
13544,0.7705884204179881
13545,0.7704808607226753
13546,0.7703731084071518
13547,0.7702651634983553
13548,0.7701570260232727
13549,0.7700486960089381
13550,0.7699401734824336
13551,0.7698314584708905
13552,0.7697225510014872
13553,0.7696134511014505
13554,0.7695041587980554
13555,0.7693946741186254
13556,0.769284997090531
13557,0.769175127741192
13558,0.7690650660980756
13559,0.768954812188697
13560,0.7688443660406197
13561,0.7687337276814555
13562,0.7686228971388639
13563,0.7685118744405521
13564,0.7684006596142764
13565,0.7682892526878404
13566,0.7681776536890954
13567,0.7680658626459417
13568,0.7679538795863268
13569,0.7678417045382462
13570,0.767729337529744
13571,0.767616778588912
13572,0.7675040277438894
13573,0.7673910850228647
13574,0.7672779504540733
13575,0.7671646240657986
13576,0.7670511058863722
13577,0.7669373959441739
13578,0.7668234942676311
13579,0.766709400885219
13580,0.7665951158254612
13581,0.7664806391169291
13582,0.7663659707882412
13583,0.7662511108680653
13584,0.7661360593851163
13585,0.7660208163681566
13586,0.7659053818459975
13587,0.7657897558474973
13588,0.7656739384015625
13589,0.7655579295371476
13590,0.7654417292832549
13591,0.7653253376689341
13592,0.7652087547232832
13593,0.7650919804754484
13594,0.7649750149546227
13595,0.7648578581900476
13596,0.7647405102110127
13597,0.7646229710468546
13598,0.764505240726958
13599,0.7643873192807559
13600,0.7642692067377282
13601,0.764150903127403
13602,0.7640324084793568
13603,0.763913722823213
13604,0.7637948461886427
13605,0.7636757786053655
13606,0.763556520103148
13607,0.7634370707118049
13608,0.7633174304611984
13609,0.7631975993812388
13610,0.7630775775018837
13611,0.7629573648531386
13612,0.7628369614650569
13613,0.7627163673677393
13614,0.7625955825913341
13615,0.7624746071660378
13616,0.7623534411220942
13617,0.7622320844897945
13618,0.7621105372994783
13619,0.761988799581532
13620,0.7618668713663902
13621,0.7617447526845351
13622,0.7616224435664964
13623,0.7614999440428513
13624,0.7613772541442242
13625,0.7612543739012883
13626,0.7611313033447632
13627,0.7610080425054165
13628,0.760884591414064
13629,0.7607609501015676
13630,0.7606371185988382
13631,0.7605130969368337
13632,0.7603888851465594
13633,0.760264483259068
13634,0.7601398913054606
13635,0.7600151093168845
13636,0.7598901373245357
13637,0.7597649753596566
13638,0.7596396234535382
13639,0.7595140816375185
13640,0.7593883499429825
13641,0.7592624284013637
13642,0.7591363170441423
13643,0.7590100159028457
13644,0.7588835250090498
13645,0.758756844394377
13646,0.7586299740904973
13647,0.7585029141291286
13648,0.7583756645420356
13649,0.758248225361031
13650,0.7581205966179745
13651,0.7579927783447734
13652,0.757864770573382
13653,0.7577365733358021
13654,0.7576081866640836
13655,0.7574796105903228
13656,0.7573508451466634
13657,0.7572218903652972
13658,0.757092746278463
13659,0.7569634129184464
13660,0.7568338903175812
13661,0.7567041785082479
13662,0.7565742775228739
13663,0.7564441873939353
13664,0.7563139081539543
13665,0.7561834398355002
13666,0.7560527824711907
13667,0.7559219360936901
13668,0.75579090073571
13669,0.7556596764300086
13670,0.7555282632093929
13671,0.7553966611067158
13672,0.7552648701548775
13673,0.7551328903868263
13674,0.7550007218355569
13675,0.7548683645341111
13676,0.7547358185155787
13677,0.7546030838130962
13678,0.7544701604598468
13679,0.754337048489062
13680,0.7542037479340195
13681,0.754070258828044
13682,0.7539365812045085
13683,0.7538027150968319
13684,0.7536686605384811
13685,0.753534417562969
13686,0.7533999862038574
13687,0.7532653664947535
13688,0.7531305584693123
13689,0.752995562161236
13690,0.7528603776042734
13691,0.7527250048322206
13692,0.7525894438789213
13693,0.7524536947782653
13694,0.7523177575641897
13695,0.7521816322706791
13696,0.7520453189317651
13697,0.7519088175815254
13698,0.7517721282540859
13699,0.7516352509836187
13700,0.7514981858043432
13701,0.7513609327505253
13702,0.7512234918564787
13703,0.7510858631565637
13704,0.7509480466851867
13705,0.7508100424768028
13706,0.7506718505659128
13707,0.7505334709870641
13708,0.7503949037748523
13709,0.7502561489639189
13710,0.7501172065889524
13711,0.7499780766846887
13712,0.7498387592859104
13713,0.749699254427446
13714,0.7495595621441729
13715,0.7494196824710135
13716,0.749279615442938
13717,0.7491393610949627
13718,0.7489989194621516
13719,0.748858290579615
13720,0.7487174744825099
13721,0.7485764712060408
13722,0.7484352807854582
13723,0.7482939032560592
13724,0.7481523386531893
13725,0.748010587012239
13726,0.7478686483686461
13727,0.7477265227578956
13728,0.7475842102155188
13729,0.7474417107770935
13730,0.7472990244782451
13731,0.747156151354645
13732,0.7470130914420111
13733,0.7468698447761086
13734,0.7467264113927495
13735,0.746582791327792
13736,0.7464389846171406
13737,0.7462949912967477
13738,0.7461508114026114
13739,0.7460064449707762
13740,0.7458618920373343
13741,0.7457171526384238
13742,0.7455722268102289
13743,0.7454271145889821
13744,0.7452818160109611
13745,0.7451363311124901
13746,0.744990659929941
13747,0.7448448024997311
13748,0.7446987588583249
13749,0.744552529042233
13750,0.7444061130880135
13751,0.7442595110322698
13752,0.7441127229116526
13753,0.7439657487628593
13754,0.7438185886226331
13755,0.7436712425277638
13756,0.7435237105150884
13757,0.7433759926214897
13758,0.7432280888838969
13759,0.7430799993392865
13760,0.7429317240246802
13761,0.7427832629771476
13762,0.7426346162338031
13763,0.7424857838318094
13764,0.7423367658083738
13765,0.7421875622007509
13766,0.742038173046242
13767,0.7418885983821941
13768,0.7417388382460006
13769,0.7415888926751023
13770,0.7414387617069848
13771,0.741288445379181
13772,0.7411379437292706
13773,0.7409872567948785
13774,0.7408363846136763
13775,0.7406853272233824
13776,0.7405340846617611
13777,0.7403826569666228
13778,0.7402310441758243
13779,0.7400792463272691
13780,0.7399272634589068
13781,0.7397750956087327
13782,0.7396227428147893
13783,0.7394702051151645
13784,0.7393174825479923
13785,0.7391645751514543
13786,0.7390114829637766
13787,0.7388582060232322
13788,0.7387047443681407
13789,0.7385510980368674
13790,0.7383972670678237
13791,0.7382432514994678
13792,0.7380890513703033
13793,0.7379346667188803
13794,0.7377800975837946
13795,0.737625344003689
13796,0.7374704060172517
13797,0.737315283663217
13798,0.7371599769803655
13799,0.7370044860075244
13800,0.7368488107835658
13801,0.7366929513474091
13802,0.7365369077380187
13803,0.7363806799944055
13804,0.7362242681556267
13805,0.7360676722607852
13806,0.7359108923490296
13807,0.7357539284595552
13808,0.7355967806316033
13809,0.7354394489044604
13810,0.7352819333174593
13811,0.7351242339099794
13812,0.7349663507214453
13813,0.7348082837913275
13814,0.7346500331591433
13815,0.734491598864455
13816,0.734332980946871
13817,0.7341741794460461
13818,0.7340151944016808
13819,0.7338560258535209
13820,0.7336966738413591
13821,0.7335371384050331
13822,0.7333774195844264
13823,0.7332175174194694
13824,0.7330574319501373
13825,0.7328971632164514
13826,0.7327367112584784
13827,0.7325760761163324
13828,0.7324152578301716
13829,0.7322542564402004
13830,0.7320930719866695
13831,0.7319317045098749
13832,0.7317701540501581
13833,0.7316084206479074
13834,0.7314465043435556
13835,0.7312844051775819
13836,0.7311221231905111
13837,0.7309596584229139
13838,0.730797010915406
13839,0.73063418070865
13840,0.7304711678433532
13841,0.7303079723602686
13842,0.7301445943001947
13843,0.7299810337039768
13844,0.7298172906125048
13845,0.7296533650667137
13846,0.7294892571075863
13847,0.7293249667761488
13848,0.7291604941134735
13849,0.7289958391606791
13850,0.7288310019589292
13851,0.7286659825494327
13852,0.7285007809734452
13853,0.7283353972722667
13854,0.7281698314872425
13855,0.7280040836597651
13856,0.727838153831271
13857,0.7276720420432428
13858,0.7275057483372079
13859,0.7273392727547405
13860,0.7271726153374591
13861,0.7270057761270279
13862,0.7268387551651571
13863,0.7266715524936017
13864,0.7265041681541617
13865,0.7263366021886847
13866,0.7261688546390612
13867,0.726000925547228
13868,0.7258328149551678
13869,0.7256645229049082
13870,0.7254960494385218
13871,0.7253273945981275
13872,0.7251585584258887
13873,0.7249895409640142
13874,0.7248203422547589
13875,0.7246509623404223
13876,0.7244814012633494
13877,0.7243116590659301
13878,0.7241417357906005
13879,0.7239716314798411
13880,0.7238013461761779
13881,0.7236308799221823
13882,0.7234602327604712
13883,0.7232894047337055
13884,0.7231183958845934
13885,0.7229472062558864
13886,0.7227758358903821
13887,0.7226042848309228
13888,0.7224325531203967
13889,0.7222606408017365
13890,0.72208854791792
13891,0.721916274511971
13892,0.7217438206269573
13893,0.7215711863059926
13894,0.7213983715922357
13895,0.7212253765288903
13896,0.7210522011592044
13897,0.7208788455264729
13898,0.7207053096740341
13899,0.7205315936452718
13900,0.7203576974836156
13901,0.7201836212325388
13902,0.7200093649355612
13903,0.7198349286362462
13904,0.7196603123782037
13905,0.719485516205087
13906,0.7193105401605954
13907,0.7191353842884731
13908,0.718960048632509
13909,0.7187845332365365
13910,0.7186088381444351
13911,0.7184329634001282
13912,0.7182569090475843
13913,0.718080675130818
13914,0.7179042616938869
13915,0.7177276687808942
13916,0.7175508964359888
13917,0.7173739447033635
13918,0.7171968136272561
13919,0.7170195032519492
13920,0.7168420136217707
13921,0.7166643447810932
13922,0.7164864967743333
13923,0.7163084696459537
13924,0.7161302634404608
13925,0.715951878202406
13926,0.7157733139763861
13927,0.7155945708070417
13928,0.7154156487390585
13929,0.7152365478171677
13930,0.7150572680861437
13931,0.7148778095908068
13932,0.7146981723760221
13933,0.7145183564866983
13934,0.7143383619677895
13935,0.714158188864294
13936,0.7139778372212559
13937,0.7137973070837625
13938,0.7136165984969463
13939,0.7134357115059845
13940,0.7132546461560992
13941,0.7130734024925564
13942,0.7128919805606673
13943,0.7127103804057873
13944,0.7125286020733158
13945,0.7123466456086983
13946,0.7121645110574236
13947,0.7119821984650249
13948,0.7117997078770808
13949,0.7116170393392142
13950,0.7114341928970918
13951,0.7112511685964249
13952,0.7110679664829703
13953,0.7108845866025284
13954,0.7107010290009435
13955,0.7105172937241058
13956,0.7103333808179488
13957,0.7101492903284504
13958,0.7099650223016336
13959,0.7097805767835655
13960,0.7095959538203571
13961,0.7094111534581647
13962,0.709226175743188
13963,0.7090410207216713
13964,0.7088556884399037
13965,0.7086701789442181
13966,0.7084844922809919
13967,0.708298628496646
13968,0.708112587637648
13969,0.7079263697505069
13970,0.7077399748817773
13971,0.7075534030780584
13972,0.7073666543859928
13973,0.7071797288522674
13974,0.7069926265236142
13975,0.7068053474468085
13976,0.7066178916686696
13977,0.706430259236062
13978,0.706242450195894
13979,0.7060544645951171
13980,0.7058663024807287
13981,0.7056779638997686
13982,0.7054894488993215
13983,0.7053007575265162
13984,0.7051118898285258
13985,0.704922845852567
13986,0.7047336256459003
13987,0.7045442292558318
13988,0.7043546567297102
13989,0.7041649081149282
13990,0.7039749834589233
13991,0.703784882809177
13992,0.7035946062132133
13993,0.7034041537186028
13994,0.7032135253729579
13995,0.7030227212239349
13996,0.7028317413192365
13997,0.7026405857066069
13998,0.7024492544338348
13999,0.7022577475487528
14000,0.7020660650992384
14001,0.7018742071332119
14002,0.7016821736986373
14003,0.7014899648435236
14004,0.7012975806159227
14005,0.7011050210639301
14006,0.7009122862356871
14007,0.7007193761793764
14008,0.7005262909432255
14009,0.7003330305755063
14010,0.7001395951245334
14011,0.6999459846386659
14012,0.6997521991663058
14013,0.6995582387559005
14014,0.6993641034559391
14015,0.6991697933149559
14016,0.6989753083815288
14017,0.6987806487042786
14018,0.6985858143318701
14019,0.6983908053130122
14020,0.6981956216964571
14021,0.6980002635310003
14022,0.697804730865482
14023,0.697609023748785
14024,0.6974131422298354
14025,0.697217086357605
14026,0.6970208561811072
14027,0.6968244517493992
14028,0.696627873111582
14029,0.696431120316801
14030,0.6962341934142439
14031,0.696037092453142
14032,0.6958398174827716
14033,0.6956423685524504
14034,0.6954447457115411
14035,0.6952469490094498
14036,0.6950489784956253
14037,0.6948508342195597
14038,0.69465251623079
14039,0.6944540245788953
14040,0.6942553593134981
14041,0.6940565204842655
14042,0.6938575081409065
14043,0.6936583223331747
14044,0.6934589631108661
14045,0.693259430523821
14046,0.6930597246219223
14047,0.6928598454550962
14048,0.692659793073313
14049,0.6924595675265857
14050,0.69225916886497
14051,0.6920585971385665
14052,0.6918578523975174
14053,0.6916569346920092
14054,0.6914558440722718
14055,0.6912545805885772
14056,0.6910531442912412
14057,0.6908515352306235
14058,0.6906497534571261
14059,0.6904477990211941
14060,0.6902456719733162
14061,0.6900433723640242
14062,0.6898409002438934
14063,0.6896382556635413
14064,0.6894354386736297
14065,0.6892324493248624
14066,0.6890292876679862
14067,0.6888259537537926
14068,0.6886224476331145
14069,0.6884187693568283
14070,0.688214918975854
14071,0.6880108965411535
14072,0.687806702103733
14073,0.6876023357146412
14074,0.6873977974249695
14075,0.6871930872858524
14076,0.6869882053484672
14077,0.6867831516640349
14078,0.6865779262838188
14079,0.6863725292591245
14080,0.6861669606413021
14081,0.6859612204817438
14082,0.685755308831884
14083,0.6855492257432013
14084,0.6853429712672162
14085,0.6851365454554919
14086,0.6849299483596355
14087,0.684723180031296
14088,0.6845162405221651
14089,0.6843091298839781
14090,0.6841018481685128
14091,0.6838943954275896
14092,0.683686771713071
14093,0.683478977076864
14094,0.6832710115709165
14095,0.6830628752472198
14096,0.6828545681578087
14097,0.6826460903547592
14098,0.682437441890191
14099,0.6822286228162662
14100,0.68201963318519
14101,0.681810473049209
14102,0.6816011424606142
14103,0.6813916414717378
14104,0.6811819701349544
14105,0.680972128502683
14106,0.6807621166273833
14107,0.6805519345615584
14108,0.6803415823577531
14109,0.6801310600685568
14110,0.6799203677465995
14111,0.6797095054445539
14112,0.6794984732151361
14113,0.6792872711111041
14114,0.6790758991852578
14115,0.678864357490441
14116,0.6786526460795388
14117,0.6784407650054787
14118,0.6782287143212312
14119,0.6780164940798094
14120,0.6778041043342676
14121,0.6775915451377041
14122,0.6773788165432583
14123,0.6771659186041122
14124,0.67695285137349
14125,0.6767396149046593
14126,0.6765262092509289
14127,0.6763126344656492
14128,0.6760988906022155
14129,0.6758849777140632
14130,0.67567089585467
14131,0.6754566450775571
14132,0.6752422254362869
14133,0.6750276369844638
14134,0.6748128797757358
14135,0.6745979538637917
14136,0.6743828593023627
14137,0.6741675961452229
14138,0.6739521644461882
14139,0.6737365642591164
14140,0.6735207956379069
14141,0.6733048586365029
14142,0.6730887533088883
14143,0.6728724797090887
14144,0.6726560378911735
14145,0.6724394279092526
14146,0.672222649817478
14147,0.6720057036700456
14148,0.6717885895211911
14149,0.6715713074251928
14150,0.6713538574363719
14151,0.6711362396090906
14152,0.6709184539977532
14153,0.6707005006568059
14154,0.6704823796407375
14155,0.6702640910040779
14156,0.6700456348013994
14157,0.6698270110873165
14158,0.6696082199164846
14159,0.6693892613436013
14160,0.6691701354234069
14161,0.6689508422106825
14162,0.668731381760251
14163,0.6685117541269784
14164,0.6682919593657711
14165,0.6680719975315772
14166,0.6678518686793884
14167,0.6676315728642364
14168,0.667411110141195
14169,0.6671904805653796
14170,0.6669696841919482
14171,0.6667487210760997
14172,0.6665275912730744
14173,0.6663062948381555
14174,0.6660848318266666
14175,0.6658632022939733
